Time      Date    	    Sum
[05:28:33.820 02/01/2002]	  0.633
[05:28:33.828 02/01/2002]	  0.633
[05:28:33.836 02/01/2002]	  0.633
[05:28:33.844 02/01/2002]	  0.633
[05:28:33.852 02/01/2002]	  0.633
[05:28:33.859 02/01/2002]	  0.633
[05:28:33.867 02/01/2002]	  0.633
[05:28:33.875 02/01/2002]	  0.426
[05:28:33.883 02/01/2002]	  0.426
[05:28:33.891 02/01/2002]	  0.426
[05:28:33.898 02/01/2002]	  0.426
[05:28:33.906 02/01/2002]	  0.426
[05:28:33.914 02/01/2002]	  0.426
[05:28:33.922 02/01/2002]	  0.426
[05:28:33.930 02/01/2002]	  0.426
[05:28:33.938 02/01/2002]	  0.426
[05:28:33.945 02/01/2002]	  0.426
[05:28:33.953 02/01/2002]	  0.426
[05:28:33.961 02/01/2002]	  0.426
[05:28:33.969 02/01/2002]	  0.426
[05:28:33.977 02/01/2002]	  0.426
[05:28:33.984 02/01/2002]	  0.426
[05:28:33.992 02/01/2002]	  0.426
[05:28:34.000 02/01/2002]	 -0.066
[05:28:34.008 02/01/2002]	 -0.066
[05:28:34.016 02/01/2002]	 -0.066
[05:28:34.023 02/01/2002]	 -0.066
[05:28:34.031 02/01/2002]	 -0.066
[05:28:34.039 02/01/2002]	 -0.066
[05:28:34.047 02/01/2002]	 -0.066
[05:28:34.055 02/01/2002]	 -0.066
[05:28:34.063 02/01/2002]	 -0.066
[05:28:34.070 02/01/2002]	 -0.066
[05:28:34.078 02/01/2002]	 -0.066
[05:28:34.086 02/01/2002]	 -0.066
[05:28:34.094 02/01/2002]	 -0.066
[05:28:34.102 02/01/2002]	 -0.066
[05:28:34.109 02/01/2002]	 -0.066
[05:28:34.117 02/01/2002]	 -0.066
[05:28:34.125 02/01/2002]	 -0.430
[05:28:34.133 02/01/2002]	 -0.430
[05:28:34.141 02/01/2002]	 -0.430
[05:28:34.148 02/01/2002]	 -0.430
[05:28:34.156 02/01/2002]	 -0.430
[05:28:34.164 02/01/2002]	 -0.430
[05:28:34.172 02/01/2002]	 -0.430
[05:28:34.180 02/01/2002]	 -0.430
[05:28:34.188 02/01/2002]	 -0.430
[05:28:34.195 02/01/2002]	 -0.430
[05:28:34.203 02/01/2002]	 -0.430
[05:28:34.211 02/01/2002]	 -0.430
[05:28:34.219 02/01/2002]	 -0.430
[05:28:34.227 02/01/2002]	 -0.430
[05:28:34.234 02/01/2002]	 -0.430
[05:28:34.242 02/01/2002]	 -0.430
[05:28:34.250 02/01/2002]	 -0.684
[05:28:34.258 02/01/2002]	 -0.684
[05:28:34.266 02/01/2002]	 -0.684
[05:28:34.273 02/01/2002]	 -0.684
[05:28:34.281 02/01/2002]	 -0.684
[05:28:34.289 02/01/2002]	 -0.684
[05:28:34.297 02/01/2002]	 -0.684
[05:28:34.305 02/01/2002]	 -0.684
[05:28:34.313 02/01/2002]	 -0.684
[05:28:34.320 02/01/2002]	 -0.684
[05:28:34.328 02/01/2002]	 -0.684
[05:28:34.336 02/01/2002]	 -0.684
[05:28:34.344 02/01/2002]	 -0.684
[05:28:34.352 02/01/2002]	 -0.684
[05:28:34.359 02/01/2002]	 -0.684
[05:28:34.367 02/01/2002]	 -0.684
[05:28:34.375 02/01/2002]	 -0.828
[05:28:34.383 02/01/2002]	 -0.828
[05:28:34.391 02/01/2002]	 -0.828
[05:28:34.398 02/01/2002]	 -0.828
[05:28:34.406 02/01/2002]	 -0.828
[05:28:34.414 02/01/2002]	 -0.828
[05:28:34.422 02/01/2002]	 -0.828
[05:28:34.430 02/01/2002]	 -0.828
[05:28:34.438 02/01/2002]	 -0.828
[05:28:34.445 02/01/2002]	 -0.828
[05:28:34.453 02/01/2002]	 -0.828
[05:28:34.461 02/01/2002]	 -0.828
[05:28:34.469 02/01/2002]	 -0.828
[05:28:34.477 02/01/2002]	 -0.828
[05:28:34.484 02/01/2002]	 -0.828
[05:28:34.492 02/01/2002]	 -0.828
[05:28:34.500 02/01/2002]	 -0.961
[05:28:34.508 02/01/2002]	 -0.961
[05:28:34.516 02/01/2002]	 -0.961
[05:28:34.523 02/01/2002]	 -0.961
[05:28:34.531 02/01/2002]	 -0.961
[05:28:34.539 02/01/2002]	 -0.961
[05:28:34.547 02/01/2002]	 -0.961
[05:28:34.555 02/01/2002]	 -0.961
[05:28:34.563 02/01/2002]	 -0.961
[05:28:34.570 02/01/2002]	 -0.961
[05:28:34.578 02/01/2002]	 -0.961
[05:28:34.586 02/01/2002]	 -0.961
[05:28:34.594 02/01/2002]	 -0.961
[05:28:34.602 02/01/2002]	 -0.961
[05:28:34.609 02/01/2002]	 -0.961
[05:28:34.617 02/01/2002]	 -0.961
[05:28:34.625 02/01/2002]	 -0.977
[05:28:34.633 02/01/2002]	 -0.977
[05:28:34.641 02/01/2002]	 -0.977
[05:28:34.648 02/01/2002]	 -0.977
[05:28:34.656 02/01/2002]	 -0.977
[05:28:34.664 02/01/2002]	 -0.977
[05:28:34.672 02/01/2002]	 -0.977
[05:28:34.680 02/01/2002]	 -0.977
[05:28:34.688 02/01/2002]	 -0.977
[05:28:34.695 02/01/2002]	 -0.977
[05:28:34.703 02/01/2002]	 -0.977
[05:28:34.711 02/01/2002]	 -0.977
[05:28:34.719 02/01/2002]	 -0.977
[05:28:34.727 02/01/2002]	 -0.977
[05:28:34.734 02/01/2002]	 -0.977
[05:28:34.742 02/01/2002]	 -0.977
[05:28:34.750 02/01/2002]	 -0.914
[05:28:34.758 02/01/2002]	 -0.914
[05:28:34.766 02/01/2002]	 -0.914
[05:28:34.773 02/01/2002]	 -0.914
[05:28:34.781 02/01/2002]	 -0.914
[05:28:34.789 02/01/2002]	 -0.914
[05:28:34.797 02/01/2002]	 -0.914
[05:28:34.805 02/01/2002]	 -0.914
[05:28:34.813 02/01/2002]	 -0.914
[05:28:34.820 02/01/2002]	 -0.914
[05:28:34.828 02/01/2002]	 -0.914
[05:28:34.836 02/01/2002]	 -0.914
[05:28:34.844 02/01/2002]	 -0.914
[05:28:34.852 02/01/2002]	 -0.914
[05:28:34.859 02/01/2002]	 -0.914
[05:28:34.867 02/01/2002]	 -0.914
[05:28:34.875 02/01/2002]	 -0.848
[05:28:34.883 02/01/2002]	 -0.848
[05:28:34.891 02/01/2002]	 -0.848
[05:28:34.898 02/01/2002]	 -0.848
[05:28:34.906 02/01/2002]	 -0.848
[05:28:34.914 02/01/2002]	 -0.848
[05:28:34.922 02/01/2002]	 -0.848
[05:28:34.930 02/01/2002]	 -0.848
[05:28:34.938 02/01/2002]	 -0.848
[05:28:34.945 02/01/2002]	 -0.848
[05:28:34.953 02/01/2002]	 -0.848
[05:28:34.961 02/01/2002]	 -0.848
[05:28:34.969 02/01/2002]	 -0.848
[05:28:34.977 02/01/2002]	 -0.848
[05:28:34.984 02/01/2002]	 -0.848
[05:28:34.992 02/01/2002]	 -0.848
[05:28:35.000 02/01/2002]	 -0.793
[05:28:35.008 02/01/2002]	 -0.793
[05:28:35.016 02/01/2002]	 -0.793
[05:28:35.023 02/01/2002]	 -0.793
[05:28:35.031 02/01/2002]	 -0.793
[05:28:35.039 02/01/2002]	 -0.793
[05:28:35.047 02/01/2002]	 -0.793
[05:28:35.055 02/01/2002]	 -0.793
[05:28:35.063 02/01/2002]	 -0.793
[05:28:35.070 02/01/2002]	 -0.793
[05:28:35.078 02/01/2002]	 -0.793
[05:28:35.086 02/01/2002]	 -0.793
[05:28:35.094 02/01/2002]	 -0.793
[05:28:35.102 02/01/2002]	 -0.793
[05:28:35.109 02/01/2002]	 -0.793
[05:28:35.117 02/01/2002]	 -0.793
[05:28:35.125 02/01/2002]	 -0.742
[05:28:35.133 02/01/2002]	 -0.742
[05:28:35.141 02/01/2002]	 -0.742
[05:28:35.148 02/01/2002]	 -0.742
[05:28:35.156 02/01/2002]	 -0.742
[05:28:35.164 02/01/2002]	 -0.742
[05:28:35.172 02/01/2002]	 -0.742
[05:28:35.180 02/01/2002]	 -0.742
[05:28:35.188 02/01/2002]	 -0.742
[05:28:35.195 02/01/2002]	 -0.742
[05:28:35.203 02/01/2002]	 -0.742
[05:28:35.211 02/01/2002]	 -0.742
[05:28:35.219 02/01/2002]	 -0.742
[05:28:35.227 02/01/2002]	 -0.742
[05:28:35.234 02/01/2002]	 -0.742
[05:28:35.242 02/01/2002]	 -0.742
[05:28:35.250 02/01/2002]	 -0.649
[05:28:35.258 02/01/2002]	 -0.649
[05:28:35.266 02/01/2002]	 -0.649
[05:28:35.273 02/01/2002]	 -0.649
[05:28:35.281 02/01/2002]	 -0.649
[05:28:35.289 02/01/2002]	 -0.649
[05:28:35.297 02/01/2002]	 -0.649
[05:28:35.305 02/01/2002]	 -0.649
[05:28:35.313 02/01/2002]	 -0.649
[05:28:35.320 02/01/2002]	 -0.649
[05:28:35.328 02/01/2002]	 -0.649
[05:28:35.336 02/01/2002]	 -0.649
[05:28:35.344 02/01/2002]	 -0.649
[05:28:35.352 02/01/2002]	 -0.649
[05:28:35.359 02/01/2002]	 -0.649
[05:28:35.367 02/01/2002]	 -0.649
[05:28:35.375 02/01/2002]	 -0.653
[05:28:35.383 02/01/2002]	 -0.653
[05:28:35.391 02/01/2002]	 -0.653
[05:28:35.398 02/01/2002]	 -0.653
[05:28:35.406 02/01/2002]	 -0.653
[05:28:35.414 02/01/2002]	 -0.653
[05:28:35.422 02/01/2002]	 -0.653
[05:28:35.430 02/01/2002]	 -0.653
[05:28:35.438 02/01/2002]	 -0.653
[05:28:35.445 02/01/2002]	 -0.653
[05:28:35.453 02/01/2002]	 -0.653
[05:28:35.461 02/01/2002]	 -0.653
[05:28:35.469 02/01/2002]	 -0.653
[05:28:35.477 02/01/2002]	 -0.653
[05:28:35.484 02/01/2002]	 -0.653
[05:28:35.492 02/01/2002]	 -0.653
[05:28:35.500 02/01/2002]	 -0.586
[05:28:35.508 02/01/2002]	 -0.586
[05:28:35.516 02/01/2002]	 -0.586
[05:28:35.523 02/01/2002]	 -0.586
[05:28:35.531 02/01/2002]	 -0.586
[05:28:35.539 02/01/2002]	 -0.586
[05:28:35.547 02/01/2002]	 -0.586
[05:28:35.555 02/01/2002]	 -0.586
[05:28:35.563 02/01/2002]	 -0.586
[05:28:35.570 02/01/2002]	 -0.586
[05:28:35.578 02/01/2002]	 -0.586
[05:28:35.586 02/01/2002]	 -0.586
[05:28:35.594 02/01/2002]	 -0.586
[05:28:35.602 02/01/2002]	 -0.586
[05:28:35.609 02/01/2002]	 -0.586
[05:28:35.617 02/01/2002]	 -0.586
[05:28:35.625 02/01/2002]	 -0.508
[05:28:35.633 02/01/2002]	 -0.508
[05:28:35.641 02/01/2002]	 -0.508
[05:28:35.648 02/01/2002]	 -0.508
[05:28:35.656 02/01/2002]	 -0.508
[05:28:35.664 02/01/2002]	 -0.508
[05:28:35.672 02/01/2002]	 -0.508
[05:28:35.680 02/01/2002]	 -0.508
[05:28:35.688 02/01/2002]	 -0.508
[05:28:35.695 02/01/2002]	 -0.508
[05:28:35.703 02/01/2002]	 -0.508
[05:28:35.711 02/01/2002]	 -0.508
[05:28:35.719 02/01/2002]	 -0.508
[05:28:35.727 02/01/2002]	 -0.508
[05:28:35.734 02/01/2002]	 -0.508
[05:28:35.742 02/01/2002]	 -0.508
[05:28:35.750 02/01/2002]	 -0.434
[05:28:35.758 02/01/2002]	 -0.434
[05:28:35.766 02/01/2002]	 -0.434
[05:28:35.773 02/01/2002]	 -0.434
[05:28:35.781 02/01/2002]	 -0.434
[05:28:35.789 02/01/2002]	 -0.434
[05:28:35.797 02/01/2002]	 -0.434
[05:28:35.805 02/01/2002]	 -0.434
[05:28:35.813 02/01/2002]	 -0.434
[05:28:35.820 02/01/2002]	 -0.434
[05:28:35.828 02/01/2002]	 -0.434
[05:28:35.836 02/01/2002]	 -0.434
[05:28:35.844 02/01/2002]	 -0.434
[05:28:35.852 02/01/2002]	 -0.434
[05:28:35.859 02/01/2002]	 -0.434
[05:28:35.867 02/01/2002]	 -0.434
[05:28:35.875 02/01/2002]	 -0.344
[05:28:35.883 02/01/2002]	 -0.344
[05:28:35.891 02/01/2002]	 -0.344
[05:28:35.898 02/01/2002]	 -0.344
[05:28:35.906 02/01/2002]	 -0.344
[05:28:35.914 02/01/2002]	 -0.344
[05:28:35.922 02/01/2002]	 -0.344
[05:28:35.930 02/01/2002]	 -0.344
[05:28:35.938 02/01/2002]	 -0.344
[05:28:35.945 02/01/2002]	 -0.344
[05:28:35.953 02/01/2002]	 -0.344
[05:28:35.961 02/01/2002]	 -0.344
[05:28:35.969 02/01/2002]	 -0.344
[05:28:35.977 02/01/2002]	 -0.344
[05:28:35.984 02/01/2002]	 -0.344
[05:28:35.992 02/01/2002]	 -0.344
[05:28:36.000 02/01/2002]	 -0.293
[05:28:36.008 02/01/2002]	 -0.293
[05:28:36.016 02/01/2002]	 -0.293
[05:28:36.023 02/01/2002]	 -0.293
[05:28:36.031 02/01/2002]	 -0.293
[05:28:36.039 02/01/2002]	 -0.293
[05:28:36.047 02/01/2002]	 -0.293
[05:28:36.055 02/01/2002]	 -0.293
[05:28:36.063 02/01/2002]	 -0.293
[05:28:36.070 02/01/2002]	 -0.293
[05:28:36.078 02/01/2002]	 -0.293
[05:28:36.086 02/01/2002]	 -0.293
[05:28:36.094 02/01/2002]	 -0.293
[05:28:36.102 02/01/2002]	 -0.293
[05:28:36.109 02/01/2002]	 -0.293
[05:28:36.117 02/01/2002]	 -0.293
[05:28:36.125 02/01/2002]	 -0.242
[05:28:36.133 02/01/2002]	 -0.242
[05:28:36.141 02/01/2002]	 -0.242
[05:28:36.148 02/01/2002]	 -0.242
[05:28:36.156 02/01/2002]	 -0.242
[05:28:36.164 02/01/2002]	 -0.242
[05:28:36.172 02/01/2002]	 -0.242
[05:28:36.180 02/01/2002]	 -0.242
[05:28:36.188 02/01/2002]	 -0.242
[05:28:36.195 02/01/2002]	 -0.242
[05:28:36.203 02/01/2002]	 -0.242
[05:28:36.211 02/01/2002]	 -0.242
[05:28:36.219 02/01/2002]	 -0.242
[05:28:36.227 02/01/2002]	 -0.242
[05:28:36.234 02/01/2002]	 -0.242
[05:28:36.242 02/01/2002]	 -0.242
[05:28:36.250 02/01/2002]	 -0.180
[05:28:36.258 02/01/2002]	 -0.180
[05:28:36.266 02/01/2002]	 -0.180
[05:28:36.273 02/01/2002]	 -0.180
[05:28:36.281 02/01/2002]	 -0.180
[05:28:36.289 02/01/2002]	 -0.180
[05:28:36.297 02/01/2002]	 -0.180
[05:28:36.305 02/01/2002]	 -0.180
[05:28:36.313 02/01/2002]	 -0.180
[05:28:36.320 02/01/2002]	 -0.180
[05:28:36.328 02/01/2002]	 -0.180
[05:28:36.336 02/01/2002]	 -0.180
[05:28:36.344 02/01/2002]	 -0.180
[05:28:36.352 02/01/2002]	 -0.180
[05:28:36.359 02/01/2002]	 -0.180
[05:28:36.367 02/01/2002]	 -0.180
[05:28:36.375 02/01/2002]	 -0.219
[05:28:36.383 02/01/2002]	 -0.219
[05:28:36.391 02/01/2002]	 -0.219
[05:28:36.398 02/01/2002]	 -0.219
[05:28:36.406 02/01/2002]	 -0.219
[05:28:36.414 02/01/2002]	 -0.219
[05:28:36.422 02/01/2002]	 -0.219
[05:28:36.430 02/01/2002]	 -0.219
[05:28:36.438 02/01/2002]	 -0.219
[05:28:36.445 02/01/2002]	 -0.219
[05:28:36.453 02/01/2002]	 -0.219
[05:28:36.461 02/01/2002]	 -0.219
[05:28:36.469 02/01/2002]	 -0.219
[05:28:36.477 02/01/2002]	 -0.219
[05:28:36.484 02/01/2002]	 -0.219
[05:28:36.492 02/01/2002]	 -0.219
[05:28:36.500 02/01/2002]	 -0.211
[05:28:36.508 02/01/2002]	 -0.211
[05:28:36.516 02/01/2002]	 -0.211
[05:28:36.523 02/01/2002]	 -0.211
[05:28:36.531 02/01/2002]	 -0.211
[05:28:36.539 02/01/2002]	 -0.211
[05:28:36.547 02/01/2002]	 -0.211
[05:28:36.555 02/01/2002]	 -0.211
[05:28:36.563 02/01/2002]	 -0.211
[05:28:36.570 02/01/2002]	 -0.211
[05:28:36.578 02/01/2002]	 -0.211
[05:28:36.586 02/01/2002]	 -0.211
[05:28:36.594 02/01/2002]	 -0.211
[05:28:36.602 02/01/2002]	 -0.211
[05:28:36.609 02/01/2002]	 -0.211
[05:28:36.617 02/01/2002]	 -0.211
[05:28:36.625 02/01/2002]	 -0.152
[05:28:36.633 02/01/2002]	 -0.152
[05:28:36.641 02/01/2002]	 -0.152
[05:28:36.648 02/01/2002]	 -0.152
[05:28:36.656 02/01/2002]	 -0.152
[05:28:36.664 02/01/2002]	 -0.152
[05:28:36.672 02/01/2002]	 -0.152
[05:28:36.680 02/01/2002]	 -0.152
[05:28:36.688 02/01/2002]	 -0.152
[05:28:36.695 02/01/2002]	 -0.152
[05:28:36.703 02/01/2002]	 -0.152
[05:28:36.711 02/01/2002]	 -0.152
[05:28:36.719 02/01/2002]	 -0.152
[05:28:36.727 02/01/2002]	 -0.152
[05:28:36.734 02/01/2002]	 -0.152
[05:28:36.742 02/01/2002]	 -0.152
[05:28:36.750 02/01/2002]	 -0.063
[05:28:36.758 02/01/2002]	 -0.063
[05:28:36.766 02/01/2002]	 -0.063
[05:28:36.773 02/01/2002]	 -0.063
[05:28:36.781 02/01/2002]	 -0.063
[05:28:36.789 02/01/2002]	 -0.063
[05:28:36.797 02/01/2002]	 -0.063
[05:28:36.805 02/01/2002]	 -0.063
[05:28:36.813 02/01/2002]	 -0.063
[05:28:36.820 02/01/2002]	 -0.063
[05:28:36.828 02/01/2002]	 -0.063
[05:28:36.836 02/01/2002]	 -0.063
[05:28:36.844 02/01/2002]	 -0.063
[05:28:36.852 02/01/2002]	 -0.063
[05:28:36.859 02/01/2002]	 -0.063
[05:28:36.867 02/01/2002]	 -0.063
[05:28:36.875 02/01/2002]	  0.176
[05:28:36.883 02/01/2002]	  0.176
[05:28:36.891 02/01/2002]	  0.176
[05:28:36.898 02/01/2002]	  0.176
[05:28:36.906 02/01/2002]	  0.176
[05:28:36.914 02/01/2002]	  0.176
[05:28:36.922 02/01/2002]	  0.176
[05:28:36.930 02/01/2002]	  0.176
[05:28:36.938 02/01/2002]	  0.176
[05:28:36.945 02/01/2002]	  0.176
[05:28:36.953 02/01/2002]	  0.176
[05:28:36.961 02/01/2002]	  0.176
[05:28:36.969 02/01/2002]	  0.176
[05:28:36.977 02/01/2002]	  0.176
[05:28:36.984 02/01/2002]	  0.176
[05:28:36.992 02/01/2002]	  0.176
[05:28:37.000 02/01/2002]	  0.328
[05:28:37.008 02/01/2002]	  0.328
[05:28:37.016 02/01/2002]	  0.328
[05:28:37.023 02/01/2002]	  0.328
[05:28:37.031 02/01/2002]	  0.328
[05:28:37.039 02/01/2002]	  0.328
[05:28:37.047 02/01/2002]	  0.328
[05:28:37.055 02/01/2002]	  0.328
[05:28:37.063 02/01/2002]	  0.328
[05:28:37.070 02/01/2002]	  0.328
[05:28:37.078 02/01/2002]	  0.328
[05:28:37.086 02/01/2002]	  0.328
[05:28:37.094 02/01/2002]	  0.328
[05:28:37.102 02/01/2002]	  0.328
[05:28:37.109 02/01/2002]	  0.328
[05:28:37.117 02/01/2002]	  0.328
[05:28:37.125 02/01/2002]	  0.402
[05:28:37.133 02/01/2002]	  0.402
[05:28:37.141 02/01/2002]	  0.402
[05:28:37.148 02/01/2002]	  0.402
[05:28:37.156 02/01/2002]	  0.402
[05:28:37.164 02/01/2002]	  0.402
[05:28:37.172 02/01/2002]	  0.402
[05:28:37.180 02/01/2002]	  0.402
[05:28:37.188 02/01/2002]	  0.402
[05:28:37.195 02/01/2002]	  0.402
[05:28:37.203 02/01/2002]	  0.402
[05:28:37.211 02/01/2002]	  0.402
[05:28:37.219 02/01/2002]	  0.402
[05:28:37.227 02/01/2002]	  0.402
[05:28:37.234 02/01/2002]	  0.402
[05:28:37.242 02/01/2002]	  0.402
[05:28:37.250 02/01/2002]	  0.301
[05:28:37.258 02/01/2002]	  0.301
[05:28:37.266 02/01/2002]	  0.301
[05:28:37.273 02/01/2002]	  0.301
[05:28:37.281 02/01/2002]	  0.301
[05:28:37.289 02/01/2002]	  0.301
[05:28:37.297 02/01/2002]	  0.301
[05:28:37.305 02/01/2002]	  0.301
[05:28:37.313 02/01/2002]	  0.301
[05:28:37.320 02/01/2002]	  0.301
[05:28:37.328 02/01/2002]	  0.301
[05:28:37.336 02/01/2002]	  0.301
[05:28:37.344 02/01/2002]	  0.301
[05:28:37.352 02/01/2002]	  0.301
[05:28:37.359 02/01/2002]	  0.301
[05:28:37.367 02/01/2002]	  0.301
[05:28:37.375 02/01/2002]	  0.191
[05:28:37.383 02/01/2002]	  0.191
[05:28:37.391 02/01/2002]	  0.191
[05:28:37.398 02/01/2002]	  0.191
[05:28:37.406 02/01/2002]	  0.191
[05:28:37.414 02/01/2002]	  0.191
[05:28:37.422 02/01/2002]	  0.191
[05:28:37.430 02/01/2002]	  0.191
[05:28:37.438 02/01/2002]	  0.191
[05:28:37.445 02/01/2002]	  0.191
[05:28:37.453 02/01/2002]	  0.191
[05:28:37.461 02/01/2002]	  0.191
[05:28:37.469 02/01/2002]	  0.191
[05:28:37.477 02/01/2002]	  0.191
[05:28:37.484 02/01/2002]	  0.191
[05:28:37.492 02/01/2002]	  0.191
[05:28:37.500 02/01/2002]	  0.195
[05:28:37.508 02/01/2002]	  0.195
[05:28:37.516 02/01/2002]	  0.195
[05:28:37.523 02/01/2002]	  0.195
[05:28:37.531 02/01/2002]	  0.195
[05:28:37.539 02/01/2002]	  0.195
[05:28:37.547 02/01/2002]	  0.195
[05:28:37.555 02/01/2002]	  0.195
[05:28:37.563 02/01/2002]	  0.195
[05:28:37.570 02/01/2002]	  0.195
[05:28:37.578 02/01/2002]	  0.195
[05:28:37.586 02/01/2002]	  0.195
[05:28:37.594 02/01/2002]	  0.195
[05:28:37.602 02/01/2002]	  0.195
[05:28:37.609 02/01/2002]	  0.195
[05:28:37.617 02/01/2002]	  0.195
[05:28:37.625 02/01/2002]	  0.191
[05:28:37.633 02/01/2002]	  0.191
[05:28:37.641 02/01/2002]	  0.191
[05:28:37.648 02/01/2002]	  0.191
[05:28:37.656 02/01/2002]	  0.191
[05:28:37.664 02/01/2002]	  0.191
[05:28:37.672 02/01/2002]	  0.191
[05:28:37.680 02/01/2002]	  0.191
[05:28:37.688 02/01/2002]	  0.191
[05:28:37.695 02/01/2002]	  0.191
[05:28:37.703 02/01/2002]	  0.191
[05:28:37.711 02/01/2002]	  0.191
[05:28:37.719 02/01/2002]	  0.191
[05:28:37.727 02/01/2002]	  0.191
[05:28:37.734 02/01/2002]	  0.191
[05:28:37.742 02/01/2002]	  0.191
[05:28:37.750 02/01/2002]	  0.242
[05:28:37.758 02/01/2002]	  0.242
[05:28:37.766 02/01/2002]	  0.242
[05:28:37.773 02/01/2002]	  0.242
[05:28:37.781 02/01/2002]	  0.242
[05:28:37.789 02/01/2002]	  0.242
[05:28:37.797 02/01/2002]	  0.242
[05:28:37.805 02/01/2002]	  0.242
[05:28:37.813 02/01/2002]	  0.242
[05:28:37.820 02/01/2002]	  0.242
[05:28:37.828 02/01/2002]	  0.242
[05:28:37.836 02/01/2002]	  0.242
[05:28:37.844 02/01/2002]	  0.242
[05:28:37.852 02/01/2002]	  0.242
[05:28:37.859 02/01/2002]	  0.242
[05:28:37.867 02/01/2002]	  0.242
[05:28:37.875 02/01/2002]	  0.274
[05:28:37.883 02/01/2002]	  0.274
[05:28:37.891 02/01/2002]	  0.274
[05:28:37.898 02/01/2002]	  0.274
[05:28:37.906 02/01/2002]	  0.274
[05:28:37.914 02/01/2002]	  0.274
[05:28:37.922 02/01/2002]	  0.274
[05:28:37.930 02/01/2002]	  0.274
[05:28:37.938 02/01/2002]	  0.274
[05:28:37.945 02/01/2002]	  0.274
[05:28:37.953 02/01/2002]	  0.274
[05:28:37.961 02/01/2002]	  0.274
[05:28:37.969 02/01/2002]	  0.274
[05:28:37.977 02/01/2002]	  0.274
[05:28:37.984 02/01/2002]	  0.274
[05:28:37.992 02/01/2002]	  0.274
[05:28:38.000 02/01/2002]	  0.363
[05:28:38.008 02/01/2002]	  0.363
[05:28:38.016 02/01/2002]	  0.363
[05:28:38.023 02/01/2002]	  0.363
[05:28:38.031 02/01/2002]	  0.363
[05:28:38.039 02/01/2002]	  0.363
[05:28:38.047 02/01/2002]	  0.363
[05:28:38.055 02/01/2002]	  0.363
[05:28:38.063 02/01/2002]	  0.363
[05:28:38.070 02/01/2002]	  0.363
[05:28:38.078 02/01/2002]	  0.363
[05:28:38.086 02/01/2002]	  0.363
[05:28:38.094 02/01/2002]	  0.363
[05:28:38.102 02/01/2002]	  0.363
[05:28:38.109 02/01/2002]	  0.363
[05:28:38.117 02/01/2002]	  0.363
[05:28:38.125 02/01/2002]	  0.383
[05:28:38.133 02/01/2002]	  0.383
[05:28:38.141 02/01/2002]	  0.383
[05:28:38.148 02/01/2002]	  0.383
[05:28:38.156 02/01/2002]	  0.383
[05:28:38.164 02/01/2002]	  0.383
[05:28:38.172 02/01/2002]	  0.383
[05:28:38.180 02/01/2002]	  0.383
[05:28:38.188 02/01/2002]	  0.383
[05:28:38.195 02/01/2002]	  0.383
[05:28:38.203 02/01/2002]	  0.383
[05:28:38.211 02/01/2002]	  0.383
[05:28:38.219 02/01/2002]	  0.383
[05:28:38.227 02/01/2002]	  0.383
[05:28:38.234 02/01/2002]	  0.383
[05:28:38.242 02/01/2002]	  0.383
[05:28:38.250 02/01/2002]	  0.246
[05:28:38.258 02/01/2002]	  0.246
[05:28:38.266 02/01/2002]	  0.246
[05:28:38.273 02/01/2002]	  0.246
[05:28:38.281 02/01/2002]	  0.246
[05:28:38.289 02/01/2002]	  0.246
[05:28:38.297 02/01/2002]	  0.246
[05:28:38.305 02/01/2002]	  0.246
[05:28:38.313 02/01/2002]	  0.246
[05:28:38.320 02/01/2002]	  0.246
[05:28:38.328 02/01/2002]	  0.246
[05:28:38.336 02/01/2002]	  0.246
[05:28:38.344 02/01/2002]	  0.246
[05:28:38.352 02/01/2002]	  0.246
[05:28:38.359 02/01/2002]	  0.246
[05:28:38.367 02/01/2002]	  0.246
[05:28:38.375 02/01/2002]	  0.207
[05:28:38.383 02/01/2002]	  0.207
[05:28:38.391 02/01/2002]	  0.207
[05:28:38.398 02/01/2002]	  0.207
[05:28:38.406 02/01/2002]	  0.207
[05:28:38.414 02/01/2002]	  0.207
[05:28:38.422 02/01/2002]	  0.207
[05:28:38.430 02/01/2002]	  0.207
[05:28:38.438 02/01/2002]	  0.207
[05:28:38.445 02/01/2002]	  0.207
[05:28:38.453 02/01/2002]	  0.207
[05:28:38.461 02/01/2002]	  0.207
[05:28:38.469 02/01/2002]	  0.207
[05:28:38.477 02/01/2002]	  0.207
[05:28:38.484 02/01/2002]	  0.207
[05:28:38.492 02/01/2002]	  0.207
[05:28:38.500 02/01/2002]	  0.301
[05:28:38.508 02/01/2002]	  0.301
[05:28:38.516 02/01/2002]	  0.301
[05:28:38.523 02/01/2002]	  0.301
[05:28:38.531 02/01/2002]	  0.301
[05:28:38.539 02/01/2002]	  0.301
[05:28:38.547 02/01/2002]	  0.301
[05:28:38.555 02/01/2002]	  0.301
[05:28:38.563 02/01/2002]	  0.301
[05:28:38.570 02/01/2002]	  0.301
[05:28:38.578 02/01/2002]	  0.301
[05:28:38.586 02/01/2002]	  0.301
[05:28:38.594 02/01/2002]	  0.301
[05:28:38.602 02/01/2002]	  0.301
[05:28:38.609 02/01/2002]	  0.301
[05:28:38.617 02/01/2002]	  0.301
[05:28:38.625 02/01/2002]	  0.387
[05:28:38.633 02/01/2002]	  0.387
[05:28:38.641 02/01/2002]	  0.387
[05:28:38.648 02/01/2002]	  0.387
